src_type	src	dest_type	dest	direction	type
SYMBOL	MAP2K7	SYMBOL	MAPK14	directed	Process(activation)
SYMBOL	MAP2K7	SYMBOL	MAPK11	directed	Process(phosphorylation)
SYMBOL	MAP2K7	SYMBOL	MAPK11	directed	Process(activation)
SYMBOL	MAP2K7	SYMBOL	MAPK13	directed	Process(phosphorylation)
SYMBOL	MAP2K7	SYMBOL	MAPK13	directed	Process(activation)
SYMBOL	MAP2K7	SYMBOL	MAPK12	directed	Process(phosphorylation)
SYMBOL	MAP2K7	SYMBOL	MAPK12	directed	Process(activation)
SYMBOL	RXFP1	SYMBOL	GNAI1	directed	Process(binding/association)
SYMBOL	RXFP1	SYMBOL	GNAI2	directed	Process(binding/association)
SYMBOL	RXFP1	SYMBOL	GNAI3	directed	Process(binding/association)
SYMBOL	RXFP1	SYMBOL	GNAO1	directed	Process(binding/association)
SYMBOL	RXFP1	SYMBOL	GNAS	directed	Process(binding/association)
SYMBOL	RELA	SYMBOL	VEGFD	directed	Process(expression)
SYMBOL	RELA	SYMBOL	MMP2	directed	Process(expression)
SYMBOL	RELA	SYMBOL	MMP9	directed	Process(expression)
SYMBOL	RELA	SYMBOL	NOS2	directed	Process(expression)
SYMBOL	RELA	SYMBOL	VEGFA	directed	Process(expression)
SYMBOL	RELA	SYMBOL	VEGFB	directed	Process(expression)
SYMBOL	RELA	SYMBOL	VEGFC	directed	Process(expression)
SYMBOL	RLN1	SYMBOL	RXFP2	directed	Process(activation)
SYMBOL	RLN1	SYMBOL	RXFP1	directed	Process(activation)
SYMBOL	RLN2	SYMBOL	RXFP2	directed	Process(activation)
SYMBOL	RLN2	SYMBOL	RXFP1	directed	Process(activation)
SYMBOL	MAPK12	SYMBOL	FOS	directed	Process(phosphorylation)
SYMBOL	MAP2K4	SYMBOL	MAPK14	directed	Process(phosphorylation)
SYMBOL	MAP2K4	SYMBOL	MAPK14	directed	Process(activation)
SYMBOL	MAP2K4	SYMBOL	MAPK11	directed	Process(phosphorylation)
SYMBOL	MAP2K4	SYMBOL	MAPK11	directed	Process(activation)
SYMBOL	MAP2K4	SYMBOL	MAPK13	directed	Process(phosphorylation)
SYMBOL	MAP2K4	SYMBOL	MAPK13	directed	Process(activation)
SYMBOL	MAP2K4	SYMBOL	MAPK12	directed	Process(phosphorylation)
SYMBOL	MAP2K4	SYMBOL	MAPK12	directed	Process(activation)
SYMBOL	CREB3L2	SYMBOL	VEGFD	directed	Process(expression)
SYMBOL	CREB3L2	SYMBOL	VEGFA	directed	Process(expression)
SYMBOL	CREB3L2	SYMBOL	VEGFB	directed	Process(expression)
SYMBOL	CREB3L2	SYMBOL	VEGFC	directed	Process(expression)
SYMBOL	CREB3L3	SYMBOL	VEGFD	directed	Process(expression)
SYMBOL	CREB3L3	SYMBOL	VEGFA	directed	Process(expression)
SYMBOL	CREB3L3	SYMBOL	VEGFB	directed	Process(expression)
SYMBOL	CREB3L3	SYMBOL	VEGFC	directed	Process(expression)
SYMBOL	PIK3R3	SYMBOL	RAF1	directed	Process(activation)
SYMBOL	PIK3R3	SYMBOL	RAF1	directed	Process(indirect effect)
SYMBOL	PIK3R3	SYMBOL	SRC	directed	Process(activation)
SYMBOL	CREB3L1	SYMBOL	VEGFD	directed	Process(expression)
SYMBOL	CREB3L1	SYMBOL	VEGFA	directed	Process(expression)
SYMBOL	CREB3L1	SYMBOL	VEGFB	directed	Process(expression)
SYMBOL	CREB3L1	SYMBOL	VEGFC	directed	Process(expression)
SYMBOL	CREB5	SYMBOL	VEGFD	directed	Process(expression)
SYMBOL	CREB5	SYMBOL	VEGFA	directed	Process(expression)
SYMBOL	CREB5	SYMBOL	VEGFB	directed	Process(expression)
SYMBOL	CREB5	SYMBOL	VEGFC	directed	Process(expression)
KEGGCOMP	C00076	SYMBOL	PRKCE	directed	Process(activation)
KEGGCOMP	C00076	SYMBOL	PRKCZ	directed	Process(activation)
KEGGCOMP	C00165	SYMBOL	PRKCZ	directed	Process(activation)
KEGGCOMP	C00195	SYMBOL	MAPK14	directed	Process(activation)
KEGGCOMP	C00195	SYMBOL	MAPK14	directed	Process(indirect effect)
KEGGCOMP	C00195	SYMBOL	MAPK8	directed	Process(activation)
KEGGCOMP	C00195	SYMBOL	MAPK8	directed	Process(indirect effect)
KEGGCOMP	C00195	SYMBOL	MAPK11	directed	Process(activation)
KEGGCOMP	C00195	SYMBOL	MAPK11	directed	Process(indirect effect)
KEGGCOMP	C00195	SYMBOL	MAPK9	directed	Process(activation)
KEGGCOMP	C00195	SYMBOL	MAPK9	directed	Process(indirect effect)
KEGGCOMP	C00195	SYMBOL	MAPK10	directed	Process(activation)
KEGGCOMP	C00195	SYMBOL	MAPK10	directed	Process(indirect effect)
KEGGCOMP	C00195	SYMBOL	MAPK13	directed	Process(activation)
KEGGCOMP	C00195	SYMBOL	MAPK13	directed	Process(indirect effect)
KEGGCOMP	C00195	SYMBOL	MAPK12	directed	Process(activation)
KEGGCOMP	C00195	SYMBOL	MAPK12	directed	Process(indirect effect)
KEGGCOMP	C21011	SYMBOL	AGER	directed	Process(activation)
KEGGCOMP	C21012	SYMBOL	AGER	directed	Process(activation)
KEGGCOMP	C21013	SYMBOL	AGER	directed	Process(activation)
KEGGCOMP	C21014	SYMBOL	AGER	directed	Process(activation)
SYMBOL	MAPK14	SYMBOL	FOXO1	directed	Process(indirect effect)
SYMBOL	MAPK14	SYMBOL	JUN	directed	Process(indirect effect)
SYMBOL	MAPK14	SYMBOL	SMAD2	directed	Process(phosphorylation)
SYMBOL	MAPK14	SYMBOL	SMAD2	directed	Process(activation)
SYMBOL	MAPK14	SYMBOL	SMAD2	directed	Process(indirect effect)
SYMBOL	MAPK14	SYMBOL	SMAD3	directed	Process(phosphorylation)
SYMBOL	MAPK14	SYMBOL	SMAD3	directed	Process(activation)
SYMBOL	MAPK14	SYMBOL	SMAD3	directed	Process(indirect effect)
SYMBOL	MAPK14	SYMBOL	NFKB1	directed	Process(activation)
SYMBOL	MAPK14	SYMBOL	NFKB1	directed	Process(indirect effect)
SYMBOL	MAPK14	SYMBOL	BCL2	directed	Process(inhibition)
SYMBOL	MAPK14	SYMBOL	BCL2	directed	Process(indirect effect)
SYMBOL	MAPK14	SYMBOL	RELA	directed	Process(activation)
SYMBOL	MAPK14	SYMBOL	RELA	directed	Process(indirect effect)
SYMBOL	DIAPH1	SYMBOL	RAC1	directed	Process(activation)
SYMBOL	DIAPH1	SYMBOL	RAC1	directed	Process(indirect effect)
SYMBOL	DIAPH1	SYMBOL	CDC42	directed	Process(activation)
SYMBOL	DIAPH1	SYMBOL	CDC42	directed	Process(indirect effect)
SYMBOL	AGER	SYMBOL	PLCD3	directed	Process(activation)
SYMBOL	AGER	SYMBOL	PLCD3	directed	Process(indirect effect)
SYMBOL	AGER	SYMBOL	CYBB	directed	Process(activation)
SYMBOL	AGER	SYMBOL	DIAPH1	directed	Process(activation)
SYMBOL	AGER	SYMBOL	PLCB1	directed	Process(activation)
SYMBOL	AGER	SYMBOL	PLCB1	directed	Process(indirect effect)
SYMBOL	AGER	SYMBOL	NOX1	directed	Process(activation)
SYMBOL	AGER	SYMBOL	JAK2	directed	Process(phosphorylation)
SYMBOL	AGER	SYMBOL	JAK2	directed	Process(activation)
SYMBOL	AGER	SYMBOL	NOX4	directed	Process(activation)
SYMBOL	AGER	SYMBOL	PLCE1	directed	Process(activation)
SYMBOL	AGER	SYMBOL	PLCE1	directed	Process(indirect effect)
SYMBOL	AGER	SYMBOL	PIK3CA	directed	Process(activation)
SYMBOL	AGER	SYMBOL	PIK3CA	directed	Process(indirect effect)
SYMBOL	AGER	SYMBOL	PIK3CB	directed	Process(activation)
SYMBOL	AGER	SYMBOL	PIK3CB	directed	Process(indirect effect)
SYMBOL	AGER	SYMBOL	PIK3CD	directed	Process(activation)
SYMBOL	AGER	SYMBOL	PIK3CD	directed	Process(indirect effect)
SYMBOL	AGER	SYMBOL	PIK3R1	directed	Process(activation)
SYMBOL	AGER	SYMBOL	PIK3R1	directed	Process(indirect effect)
SYMBOL	AGER	SYMBOL	PIK3R2	directed	Process(activation)
SYMBOL	AGER	SYMBOL	PIK3R2	directed	Process(indirect effect)
SYMBOL	AGER	SYMBOL	PLCB2	directed	Process(activation)
SYMBOL	AGER	SYMBOL	PLCB2	directed	Process(indirect effect)
SYMBOL	AGER	SYMBOL	PLCB3	directed	Process(activation)
SYMBOL	AGER	SYMBOL	PLCB3	directed	Process(indirect effect)
SYMBOL	AGER	SYMBOL	PLCB4	directed	Process(activation)
SYMBOL	AGER	SYMBOL	PLCB4	directed	Process(indirect effect)
SYMBOL	AGER	SYMBOL	PLCD1	directed	Process(activation)
SYMBOL	AGER	SYMBOL	PLCD1	directed	Process(indirect effect)
SYMBOL	AGER	SYMBOL	PLCG1	directed	Process(activation)
SYMBOL	AGER	SYMBOL	PLCG1	directed	Process(indirect effect)
SYMBOL	AGER	SYMBOL	PLCG2	directed	Process(activation)
SYMBOL	AGER	SYMBOL	PLCG2	directed	Process(indirect effect)
SYMBOL	AGER	SYMBOL	PRKCB	directed	Process(activation)
SYMBOL	AGER	SYMBOL	PRKCB	directed	Process(indirect effect)
SYMBOL	AGER	SYMBOL	PLCD4	directed	Process(activation)
SYMBOL	AGER	SYMBOL	PLCD4	directed	Process(indirect effect)
SYMBOL	AGER	SYMBOL	PIK3R3	directed	Process(activation)
SYMBOL	AGER	SYMBOL	PIK3R3	directed	Process(indirect effect)
SYMBOL	AGTR1	SYMBOL	TGFB1	directed	Process(activation)
SYMBOL	AGTR1	SYMBOL	TGFB1	directed	Process(indirect effect)
SYMBOL	AGTR1	SYMBOL	TGFB2	directed	Process(activation)
SYMBOL	AGTR1	SYMBOL	TGFB2	directed	Process(indirect effect)
SYMBOL	AGTR1	SYMBOL	TGFB3	directed	Process(activation)
SYMBOL	AGTR1	SYMBOL	TGFB3	directed	Process(indirect effect)
SYMBOL	HRAS	SYMBOL	MAPK1	directed	Process(activation)
SYMBOL	HRAS	SYMBOL	MAPK1	directed	Process(indirect effect)
SYMBOL	HRAS	SYMBOL	MAPK3	directed	Process(activation)
SYMBOL	HRAS	SYMBOL	MAPK3	directed	Process(indirect effect)
SYMBOL	JUN	SYMBOL	AGER	directed	Process(expression)
SYMBOL	JUN	SYMBOL	EDN1	directed	Process(expression)
SYMBOL	JUN	SYMBOL	F3	directed	Process(expression)
SYMBOL	JUN	SYMBOL	VEGFD	directed	Process(expression)
SYMBOL	JUN	SYMBOL	ICAM1	directed	Process(expression)
SYMBOL	JUN	SYMBOL	IL1A	directed	Process(expression)
SYMBOL	JUN	SYMBOL	MMP2	directed	Process(expression)
SYMBOL	JUN	SYMBOL	SERPINE1	directed	Process(expression)
SYMBOL	JUN	SYMBOL	CCL2	directed	Process(expression)
SYMBOL	JUN	SYMBOL	SELE	directed	Process(expression)
SYMBOL	JUN	SYMBOL	TGFB1	directed	Process(expression)
SYMBOL	JUN	SYMBOL	THBD	directed	Process(expression)
SYMBOL	JUN	SYMBOL	VCAM1	directed	Process(expression)
SYMBOL	JUN	SYMBOL	VEGFA	directed	Process(expression)
SYMBOL	JUN	SYMBOL	VEGFB	directed	Process(expression)
SYMBOL	JUN	SYMBOL	VEGFC	directed	Process(expression)
SYMBOL	KRAS	SYMBOL	MAPK1	directed	Process(activation)
SYMBOL	KRAS	SYMBOL	MAPK1	directed	Process(indirect effect)
SYMBOL	KRAS	SYMBOL	MAPK3	directed	Process(activation)
SYMBOL	KRAS	SYMBOL	MAPK3	directed	Process(indirect effect)
SYMBOL	NFKB1	SYMBOL	AGER	directed	Process(expression)
SYMBOL	NFKB1	SYMBOL	EDN1	directed	Process(expression)
SYMBOL	NFKB1	SYMBOL	F3	directed	Process(expression)
SYMBOL	NFKB1	SYMBOL	ICAM1	directed	Process(expression)
SYMBOL	NFKB1	SYMBOL	IL1A	directed	Process(expression)
SYMBOL	NFKB1	SYMBOL	SERPINE1	directed	Process(expression)
SYMBOL	NFKB1	SYMBOL	CCL2	directed	Process(expression)
SYMBOL	NFKB1	SYMBOL	SELE	directed	Process(expression)
SYMBOL	NFKB1	SYMBOL	THBD	directed	Process(expression)
SYMBOL	NOS3	SYMBOL	MAPK14	directed	Process(activation)
SYMBOL	NOS3	SYMBOL	MAPK14	directed	Process(indirect effect)
SYMBOL	NOS3	SYMBOL	MAPK8	directed	Process(activation)
SYMBOL	NOS3	SYMBOL	MAPK8	directed	Process(indirect effect)
SYMBOL	NOS3	SYMBOL	MAPK11	directed	Process(activation)
SYMBOL	NOS3	SYMBOL	MAPK11	directed	Process(indirect effect)
SYMBOL	NOS3	SYMBOL	MAPK9	directed	Process(activation)
SYMBOL	NOS3	SYMBOL	MAPK9	directed	Process(indirect effect)
SYMBOL	NOS3	SYMBOL	MAPK10	directed	Process(activation)
SYMBOL	NOS3	SYMBOL	MAPK10	directed	Process(indirect effect)
SYMBOL	NOS3	SYMBOL	MAPK13	directed	Process(activation)
SYMBOL	NOS3	SYMBOL	MAPK13	directed	Process(indirect effect)
SYMBOL	NOS3	SYMBOL	MAPK12	directed	Process(activation)
SYMBOL	NOS3	SYMBOL	MAPK12	directed	Process(indirect effect)
SYMBOL	NRAS	SYMBOL	MAPK1	directed	Process(activation)
SYMBOL	NRAS	SYMBOL	MAPK1	directed	Process(indirect effect)
SYMBOL	NRAS	SYMBOL	MAPK3	directed	Process(activation)
SYMBOL	NRAS	SYMBOL	MAPK3	directed	Process(indirect effect)
SYMBOL	PIK3CA	SYMBOL	CASP3	directed	Process(activation)
SYMBOL	PIK3CA	SYMBOL	CASP3	directed	Process(indirect effect)
SYMBOL	PIK3CB	SYMBOL	CASP3	directed	Process(activation)
SYMBOL	PIK3CB	SYMBOL	CASP3	directed	Process(indirect effect)
SYMBOL	PIM1	SYMBOL	NFATC1	directed	Process(activation)
SYMBOL	PIM1	SYMBOL	NFATC1	directed	Process(indirect effect)
SYMBOL	PIK3CD	SYMBOL	CASP3	directed	Process(activation)
SYMBOL	PIK3CD	SYMBOL	CASP3	directed	Process(indirect effect)
SYMBOL	PIK3R1	SYMBOL	CASP3	directed	Process(activation)
SYMBOL	PIK3R1	SYMBOL	CASP3	directed	Process(indirect effect)
SYMBOL	PIK3R2	SYMBOL	CASP3	directed	Process(activation)
SYMBOL	PIK3R2	SYMBOL	CASP3	directed	Process(indirect effect)
SYMBOL	PRKCA	SYMBOL	MAPK14	directed	Process(phosphorylation)
SYMBOL	PRKCA	SYMBOL	MAPK14	directed	Process(activation)
SYMBOL	PRKCA	SYMBOL	MAPK14	directed	Process(indirect effect)
SYMBOL	PRKCA	SYMBOL	CYBB	directed	Process(activation)
SYMBOL	PRKCA	SYMBOL	CYBB	directed	Process(indirect effect)
SYMBOL	PRKCA	SYMBOL	NOX1	directed	Process(activation)
SYMBOL	PRKCA	SYMBOL	NOX1	directed	Process(indirect effect)
SYMBOL	PRKCA	SYMBOL	NOX4	directed	Process(activation)
SYMBOL	PRKCA	SYMBOL	NOX4	directed	Process(indirect effect)
SYMBOL	PRKCA	SYMBOL	MAPK1	directed	Process(phosphorylation)
SYMBOL	PRKCA	SYMBOL	MAPK3	directed	Process(phosphorylation)
SYMBOL	PRKCA	SYMBOL	MAPK8	directed	Process(phosphorylation)
SYMBOL	PRKCA	SYMBOL	MAPK8	directed	Process(activation)
SYMBOL	PRKCA	SYMBOL	MAPK8	directed	Process(indirect effect)
SYMBOL	PRKCA	SYMBOL	MAPK11	directed	Process(phosphorylation)
SYMBOL	PRKCA	SYMBOL	MAPK11	directed	Process(activation)
SYMBOL	PRKCA	SYMBOL	MAPK11	directed	Process(indirect effect)
SYMBOL	PRKCA	SYMBOL	MAPK9	directed	Process(phosphorylation)
SYMBOL	PRKCA	SYMBOL	MAPK9	directed	Process(activation)
SYMBOL	PRKCA	SYMBOL	MAPK9	directed	Process(indirect effect)
SYMBOL	PRKCA	SYMBOL	MAPK10	directed	Process(phosphorylation)
SYMBOL	PRKCA	SYMBOL	MAPK10	directed	Process(activation)
SYMBOL	PRKCA	SYMBOL	MAPK10	directed	Process(indirect effect)
SYMBOL	PRKCA	SYMBOL	MAPK13	directed	Process(phosphorylation)
SYMBOL	PRKCA	SYMBOL	MAPK13	directed	Process(activation)
SYMBOL	PRKCA	SYMBOL	MAPK13	directed	Process(indirect effect)
SYMBOL	PRKCA	SYMBOL	MAPK12	directed	Process(phosphorylation)
SYMBOL	PRKCA	SYMBOL	MAPK12	directed	Process(activation)
SYMBOL	PRKCA	SYMBOL	MAPK12	directed	Process(indirect effect)
SYMBOL	PRKCB	SYMBOL	MAPK14	directed	Process(phosphorylation)
SYMBOL	PRKCB	SYMBOL	MAPK14	directed	Process(activation)
SYMBOL	PRKCB	SYMBOL	MAPK14	directed	Process(indirect effect)
SYMBOL	PRKCB	SYMBOL	CYBB	directed	Process(activation)
SYMBOL	PRKCB	SYMBOL	CYBB	directed	Process(indirect effect)
SYMBOL	PRKCB	SYMBOL	NOX1	directed	Process(activation)
SYMBOL	PRKCB	SYMBOL	NOX1	directed	Process(indirect effect)
SYMBOL	PRKCB	SYMBOL	NOX4	directed	Process(activation)
SYMBOL	PRKCB	SYMBOL	NOX4	directed	Process(indirect effect)
SYMBOL	PRKCB	SYMBOL	MAPK1	directed	Process(phosphorylation)
SYMBOL	PRKCB	SYMBOL	MAPK3	directed	Process(phosphorylation)
SYMBOL	PRKCB	SYMBOL	MAPK8	directed	Process(phosphorylation)
SYMBOL	PRKCB	SYMBOL	MAPK8	directed	Process(activation)
SYMBOL	PRKCB	SYMBOL	MAPK8	directed	Process(indirect effect)
SYMBOL	PRKCB	SYMBOL	MAPK11	directed	Process(phosphorylation)
SYMBOL	PRKCB	SYMBOL	MAPK11	directed	Process(activation)
SYMBOL	PRKCB	SYMBOL	MAPK11	directed	Process(indirect effect)
SYMBOL	PRKCB	SYMBOL	MAPK9	directed	Process(phosphorylation)
SYMBOL	PRKCB	SYMBOL	MAPK9	directed	Process(activation)
SYMBOL	PRKCB	SYMBOL	MAPK9	directed	Process(indirect effect)
SYMBOL	PRKCB	SYMBOL	MAPK10	directed	Process(phosphorylation)
SYMBOL	PRKCB	SYMBOL	MAPK10	directed	Process(activation)
SYMBOL	PRKCB	SYMBOL	MAPK10	directed	Process(indirect effect)
SYMBOL	PRKCB	SYMBOL	MAPK13	directed	Process(phosphorylation)
SYMBOL	PRKCB	SYMBOL	MAPK13	directed	Process(activation)
SYMBOL	PRKCB	SYMBOL	MAPK13	directed	Process(indirect effect)
SYMBOL	PRKCB	SYMBOL	MAPK12	directed	Process(phosphorylation)
SYMBOL	PRKCB	SYMBOL	MAPK12	directed	Process(activation)
SYMBOL	PRKCB	SYMBOL	MAPK12	directed	Process(indirect effect)
SYMBOL	PRKCD	SYMBOL	MAPK14	directed	Process(phosphorylation)
SYMBOL	PRKCD	SYMBOL	MAPK14	directed	Process(activation)
SYMBOL	PRKCD	SYMBOL	MAPK14	directed	Process(indirect effect)
SYMBOL	PRKCD	SYMBOL	CYBB	directed	Process(activation)
SYMBOL	PRKCD	SYMBOL	CYBB	directed	Process(indirect effect)
SYMBOL	PRKCD	SYMBOL	NOX1	directed	Process(activation)
SYMBOL	PRKCD	SYMBOL	NOX1	directed	Process(indirect effect)
SYMBOL	PRKCD	SYMBOL	NOX4	directed	Process(activation)
SYMBOL	PRKCD	SYMBOL	NOX4	directed	Process(indirect effect)
SYMBOL	PRKCD	SYMBOL	MAPK1	directed	Process(phosphorylation)
SYMBOL	PRKCD	SYMBOL	MAPK1	directed	Process(indirect effect)
SYMBOL	PRKCD	SYMBOL	MAPK3	directed	Process(phosphorylation)
SYMBOL	PRKCD	SYMBOL	MAPK3	directed	Process(indirect effect)
SYMBOL	PRKCD	SYMBOL	MAPK8	directed	Process(phosphorylation)
SYMBOL	PRKCD	SYMBOL	MAPK8	directed	Process(activation)
SYMBOL	PRKCD	SYMBOL	MAPK8	directed	Process(indirect effect)
SYMBOL	PRKCD	SYMBOL	MAPK11	directed	Process(phosphorylation)
SYMBOL	PRKCD	SYMBOL	MAPK11	directed	Process(activation)
SYMBOL	PRKCD	SYMBOL	MAPK11	directed	Process(indirect effect)
SYMBOL	PRKCD	SYMBOL	MAPK9	directed	Process(phosphorylation)
SYMBOL	PRKCD	SYMBOL	MAPK9	directed	Process(activation)
SYMBOL	PRKCD	SYMBOL	MAPK9	directed	Process(indirect effect)
SYMBOL	PRKCD	SYMBOL	MAPK10	directed	Process(phosphorylation)
SYMBOL	PRKCD	SYMBOL	MAPK10	directed	Process(activation)
SYMBOL	PRKCD	SYMBOL	MAPK10	directed	Process(indirect effect)
SYMBOL	PRKCD	SYMBOL	MAPK13	directed	Process(phosphorylation)
SYMBOL	PRKCD	SYMBOL	MAPK13	directed	Process(activation)
SYMBOL	PRKCD	SYMBOL	MAPK13	directed	Process(indirect effect)
SYMBOL	PRKCD	SYMBOL	MAPK12	directed	Process(phosphorylation)
SYMBOL	PRKCD	SYMBOL	MAPK12	directed	Process(activation)
SYMBOL	PRKCD	SYMBOL	MAPK12	directed	Process(indirect effect)
SYMBOL	PRKCE	SYMBOL	MAPK14	directed	Process(phosphorylation)
SYMBOL	PRKCE	SYMBOL	MAPK14	directed	Process(activation)
SYMBOL	PRKCE	SYMBOL	MAPK14	directed	Process(indirect effect)
SYMBOL	PRKCE	SYMBOL	CYBB	directed	Process(activation)
SYMBOL	PRKCE	SYMBOL	CYBB	directed	Process(indirect effect)
SYMBOL	PRKCE	SYMBOL	NOX1	directed	Process(activation)
SYMBOL	PRKCE	SYMBOL	NOX1	directed	Process(indirect effect)
SYMBOL	PRKCE	SYMBOL	NOX4	directed	Process(activation)
SYMBOL	PRKCE	SYMBOL	NOX4	directed	Process(indirect effect)
SYMBOL	PRKCE	SYMBOL	MAPK1	directed	Process(phosphorylation)
SYMBOL	PRKCE	SYMBOL	MAPK1	directed	Process(activation)
SYMBOL	PRKCE	SYMBOL	MAPK1	directed	Process(indirect effect)
SYMBOL	PRKCE	SYMBOL	MAPK3	directed	Process(phosphorylation)
SYMBOL	PRKCE	SYMBOL	MAPK3	directed	Process(activation)
SYMBOL	PRKCE	SYMBOL	MAPK3	directed	Process(indirect effect)
SYMBOL	PRKCE	SYMBOL	MAPK8	directed	Process(phosphorylation)
SYMBOL	PRKCE	SYMBOL	MAPK8	directed	Process(activation)
SYMBOL	PRKCE	SYMBOL	MAPK8	directed	Process(indirect effect)
SYMBOL	PRKCE	SYMBOL	MAPK11	directed	Process(phosphorylation)
SYMBOL	PRKCE	SYMBOL	MAPK11	directed	Process(activation)
SYMBOL	PRKCE	SYMBOL	MAPK11	directed	Process(indirect effect)
SYMBOL	PRKCE	SYMBOL	MAPK9	directed	Process(phosphorylation)
SYMBOL	PRKCE	SYMBOL	MAPK9	directed	Process(activation)
SYMBOL	PRKCE	SYMBOL	MAPK9	directed	Process(indirect effect)
SYMBOL	PRKCE	SYMBOL	MAPK10	directed	Process(phosphorylation)
SYMBOL	PRKCE	SYMBOL	MAPK10	directed	Process(activation)
SYMBOL	PRKCE	SYMBOL	MAPK10	directed	Process(indirect effect)
SYMBOL	PRKCE	SYMBOL	MAPK13	directed	Process(phosphorylation)
SYMBOL	PRKCE	SYMBOL	MAPK13	directed	Process(activation)
SYMBOL	PRKCE	SYMBOL	MAPK13	directed	Process(indirect effect)
SYMBOL	PRKCE	SYMBOL	MAPK12	directed	Process(phosphorylation)
SYMBOL	PRKCE	SYMBOL	MAPK12	directed	Process(activation)
SYMBOL	PRKCE	SYMBOL	MAPK12	directed	Process(indirect effect)
SYMBOL	PRKCZ	SYMBOL	MAPK14	directed	Process(phosphorylation)
SYMBOL	PRKCZ	SYMBOL	MAPK14	directed	Process(activation)
SYMBOL	PRKCZ	SYMBOL	MAPK14	directed	Process(indirect effect)
SYMBOL	PRKCZ	SYMBOL	CYBB	directed	Process(activation)
SYMBOL	PRKCZ	SYMBOL	CYBB	directed	Process(indirect effect)
SYMBOL	PRKCZ	SYMBOL	NOX1	directed	Process(activation)
SYMBOL	PRKCZ	SYMBOL	NOX1	directed	Process(indirect effect)
SYMBOL	PRKCZ	SYMBOL	NOX4	directed	Process(activation)
SYMBOL	PRKCZ	SYMBOL	NOX4	directed	Process(indirect effect)
SYMBOL	PRKCZ	SYMBOL	MAPK1	directed	Process(phosphorylation)
SYMBOL	PRKCZ	SYMBOL	MAPK1	directed	Process(indirect effect)
SYMBOL	PRKCZ	SYMBOL	MAPK3	directed	Process(phosphorylation)
SYMBOL	PRKCZ	SYMBOL	MAPK3	directed	Process(indirect effect)
SYMBOL	PRKCZ	SYMBOL	MAPK8	directed	Process(phosphorylation)
SYMBOL	PRKCZ	SYMBOL	MAPK8	directed	Process(activation)
SYMBOL	PRKCZ	SYMBOL	MAPK8	directed	Process(indirect effect)
SYMBOL	PRKCZ	SYMBOL	MAPK11	directed	Process(phosphorylation)
SYMBOL	PRKCZ	SYMBOL	MAPK11	directed	Process(activation)
SYMBOL	PRKCZ	SYMBOL	MAPK11	directed	Process(indirect effect)
SYMBOL	PRKCZ	SYMBOL	MAPK9	directed	Process(phosphorylation)
SYMBOL	PRKCZ	SYMBOL	MAPK9	directed	Process(activation)
SYMBOL	PRKCZ	SYMBOL	MAPK9	directed	Process(indirect effect)
SYMBOL	PRKCZ	SYMBOL	MAPK10	directed	Process(phosphorylation)
SYMBOL	PRKCZ	SYMBOL	MAPK10	directed	Process(activation)
SYMBOL	PRKCZ	SYMBOL	MAPK10	directed	Process(indirect effect)
SYMBOL	PRKCZ	SYMBOL	MAPK13	directed	Process(phosphorylation)
SYMBOL	PRKCZ	SYMBOL	MAPK13	directed	Process(activation)
SYMBOL	PRKCZ	SYMBOL	MAPK13	directed	Process(indirect effect)
SYMBOL	PRKCZ	SYMBOL	MAPK12	directed	Process(phosphorylation)
SYMBOL	PRKCZ	SYMBOL	MAPK12	directed	Process(activation)
SYMBOL	PRKCZ	SYMBOL	MAPK12	directed	Process(indirect effect)
SYMBOL	MAPK1	SYMBOL	JUN	directed	Process(indirect effect)
SYMBOL	MAPK1	SYMBOL	SMAD2	directed	Process(phosphorylation)
SYMBOL	MAPK1	SYMBOL	SMAD2	directed	Process(activation)
SYMBOL	MAPK1	SYMBOL	SMAD2	directed	Process(indirect effect)
SYMBOL	MAPK1	SYMBOL	SMAD3	directed	Process(phosphorylation)
SYMBOL	MAPK1	SYMBOL	SMAD3	directed	Process(activation)
SYMBOL	MAPK1	SYMBOL	SMAD3	directed	Process(indirect effect)
SYMBOL	MAPK1	SYMBOL	NFKB1	directed	Process(activation)
SYMBOL	MAPK1	SYMBOL	NFKB1	directed	Process(indirect effect)
SYMBOL	MAPK1	SYMBOL	RELA	directed	Process(activation)
SYMBOL	MAPK1	SYMBOL	RELA	directed	Process(indirect effect)
SYMBOL	MAPK3	SYMBOL	JUN	directed	Process(indirect effect)
SYMBOL	MAPK3	SYMBOL	SMAD2	directed	Process(phosphorylation)
SYMBOL	MAPK3	SYMBOL	SMAD2	directed	Process(activation)
SYMBOL	MAPK3	SYMBOL	SMAD2	directed	Process(indirect effect)
SYMBOL	MAPK3	SYMBOL	SMAD3	directed	Process(phosphorylation)
SYMBOL	MAPK3	SYMBOL	SMAD3	directed	Process(activation)
SYMBOL	MAPK3	SYMBOL	SMAD3	directed	Process(indirect effect)
SYMBOL	MAPK3	SYMBOL	NFKB1	directed	Process(activation)
SYMBOL	MAPK3	SYMBOL	NFKB1	directed	Process(indirect effect)
SYMBOL	MAPK3	SYMBOL	RELA	directed	Process(activation)
SYMBOL	MAPK3	SYMBOL	RELA	directed	Process(indirect effect)
SYMBOL	MAPK8	SYMBOL	EGR1	directed	Process(activation)
SYMBOL	MAPK8	SYMBOL	EGR1	directed	Process(indirect effect)
